trial_id,learning_rate,gamma,batch_size,memory_size,target_update,eps_start,eps_end,eps_decay,initial_exploration,avg_score,final_scores,total_episodes,max_episodes,early_stopped,stop_reason,device_used,success,seed
761,0.0009530778830592374,0.9984236559127345,64,30596,1000,0.9208531425211622,0.03999183790336673,0.9926465662035588,1229,9.7,"[11, 10, 10, 9, 8]",200,200,False,completed,cuda,True,782540
765,0.00270183449381911,0.9289102527595111,32,43980,100,0.9043339507524101,0.039137688465077376,0.9908850004457769,1355,12.8,"[9, 12, 40, 11, 11]",200,200,False,completed,cuda,True,787520
764,0.006068808191896012,0.9686739832240101,64,23134,500,0.9214709614962768,0.027454178162894215,0.9922157689843489,1064,13.8,"[10, 13, 13, 14, 10]",200,200,False,completed,cuda,True,789492
758,0.00010240530782500394,0.9654207155307322,64,19645,100,0.9317230360562339,0.08994120963306199,0.994729032893883,835,10.1,"[12, 9, 11, 9, 10]",200,200,False,completed,cuda,True,779640
767,0.00047790348029350577,0.9043700122539046,32,21195,500,0.93814898457791,0.013649871256422204,0.9979309766187429,1004,9.7,"[9, 10, 10, 10, 10]",200,200,False,completed,cuda,True,791288
766,0.0006517255303716659,0.9665644753727509,64,43493,1000,0.9669362659149443,0.026534411945204534,0.9983799073919685,1965,9.7,"[8, 8, 12, 10, 9]",200,200,False,completed,cuda,True,793208
769,0.00031264684020617414,0.9296130607189588,64,66160,500,0.9467724018525744,0.053150929543864016,0.9934176180529767,681,9.6,"[9, 10, 8, 11, 8]",200,200,False,completed,cuda,True,771044
776,0.0004424451402444643,0.9161431158876455,64,32431,500,0.9256748434253393,0.06316491050944699,0.9972102222881039,1789,10.1,"[9, 10, 10, 8, 10]",200,200,False,completed,cuda,True,798520
775,0.0005957995188227443,0.9012980803766664,16,32085,1000,0.9487883987171124,0.023781181402935198,0.993382367213736,1154,9.5,"[9, 10, 10, 10, 10]",200,200,False,completed,cuda,True,796540
773,0.00024747756251152414,0.9369227333055099,64,88639,500,0.9043221925767707,0.03604318731780121,0.9906593965535501,592,9.3,"[9, 9, 11, 10, 9]",200,200,False,completed,cuda,True,798620
772,0.00027430143396245285,0.9979054993107853,32,28279,1000,0.9000647001700963,0.08442224308449398,0.9988219532060624,835,10.3,"[9, 10, 10, 14, 9]",200,200,False,completed,cuda,True,798500
774,0.00018741187948464555,0.959805307495328,16,53687,500,0.9140743451642696,0.0372610019318134,0.9974962787172309,938,9.3,"[9, 9, 10, 9, 10]",200,200,False,completed,cuda,True,799672
778,0.00031845201653112884,0.9518949255225636,16,67427,100,0.9277340273055109,0.09556018736994436,0.9943668224384802,839,10.5,"[11, 8, 15, 11, 9]",200,200,False,completed,cuda,True,799640
785,0.0031637477132338008,0.9660214006059309,64,76627,500,0.9887366243716511,0.08328802904978724,0.9944372080673026,1729,9.6,"[12, 10, 10, 11, 9]",200,200,False,completed,cuda,True,811500
786,0.00027008247904538023,0.9144125064034629,64,50257,1000,0.9271073732479482,0.03296530288564566,0.9970039460941941,1920,9.2,"[10, 10, 10, 9, 8]",200,200,False,completed,cuda,True,811672
781,0.00020239068340942445,0.9425876933456097,32,59403,500,0.9906577061747479,0.04315421048411266,0.9966449068563785,1123,9.8,"[9, 10, 8, 10, 11]",200,200,False,completed,cuda,True,783044
780,0.0014027503613365186,0.9473549464598662,32,71325,500,0.9086903555131436,0.089800959843228,0.9956029217857479,975,13.0,"[13, 16, 17, 12, 12]",200,200,False,completed,cuda,True,807208
779,0.0005189582874193218,0.9185915022649183,32,16807,500,0.9957681825912007,0.045730697137676954,0.9950887532927253,1257,14.5,"[11, 15, 19, 22, 18]",200,200,False,completed,cuda,True,803288
683,0.005743429153073659,0.9412689312804597,64,30023,100,0.9582012527112778,0.05200943355382191,0.9900127704697511,973,268.2,"[195, 269, 210, 327, 181]",200,200,False,completed,cuda,True,687432
784,0.0005709950569643081,0.983297150631212,16,14487,1000,0.9563871836911234,0.09092199039203018,0.99716325384065,953,9.6,"[10, 8, 10, 12, 9]",200,200,False,completed,cuda,True,809620
782,0.0003354149322327115,0.9832768110928675,32,69114,500,0.9572809141902039,0.04600619100065227,0.9988094832851119,675,10.4,"[10, 11, 11, 10, 10]",200,200,False,completed,cuda,True,804520
783,0.001112652909245009,0.9038706461725285,128,79269,1000,0.9872577788049716,0.06102654538877091,0.9937397148238788,559,9.4,"[8, 10, 10, 9, 10]",200,200,False,completed,cuda,True,804540
790,0.0045545417767015785,0.9577564353353297,32,31835,1000,0.9245098287838623,0.0936622766858337,0.9974489279762825,1802,10.3,"[11, 10, 9, 11, 11]",200,200,False,completed,cuda,True,792044
771,0.0013795384476562869,0.9079112213276501,16,74527,100,0.9980515347225163,0.021014401258233076,0.9985197207569155,1070,55.6,"[55, 45, 57, 38, 54]",200,200,False,completed,cuda,True,773996
796,0.0005573573986905164,0.9390012019698766,16,49132,1000,0.9830935410115833,0.05052335899150856,0.9941704601767632,1925,9.8,"[11, 9, 9, 9, 9]",200,200,False,completed,cuda,True,817540
787,0.0052277749122610455,0.9796749505212993,32,44056,100,0.9963463661419377,0.05977020732095775,0.9963162401747567,1522,39.4,"[41, 43, 31, 26, 49]",200,200,False,completed,cuda,True,808640
789,0.0010898336220383415,0.9334316250984045,64,86804,500,0.9164583446189483,0.04001059679586051,0.995554709574784,1105,9.2,"[9, 10, 9, 9, 11]",200,200,False,completed,cuda,True,814672
794,0.0003123201948315065,0.9750842254345297,16,71738,500,0.9700929974668143,0.07915910987100064,0.993915547130437,903,10.0,"[11, 8, 11, 8, 10]",200,200,False,completed,cuda,True,819620
791,0.00016100239865131155,0.9356736850938361,16,61622,100,0.9307373249901723,0.01349731667448871,0.9965800280912173,663,9.2,"[12, 9, 10, 9, 9]",200,200,False,completed,cuda,True,818208
788,0.0003092063013902647,0.9203414957308391,64,31243,500,0.9595496033291522,0.05825359162345147,0.9930902665034516,1996,9.6,"[8, 9, 8, 10, 8]",200,200,False,completed,cuda,True,814500
798,0.00403079215033584,0.950815931994081,128,76310,1000,0.9522435207659333,0.047425952997825246,0.9904951875336276,1180,9.2,"[10, 11, 9, 10, 8]",200,200,False,completed,cuda,True,800996
792,0.00046594992681529916,0.9707762531796129,16,92324,500,0.9884883288005187,0.054052843958756584,0.9970277694107014,574,9.3,"[9, 11, 9, 9, 9]",200,200,False,completed,cuda,True,816288
801,0.008331510160231268,0.9715182969962931,16,52386,100,0.912346540583771,0.04276021812824478,0.9944138390005383,1820,14.9,"[9, 15, 11, 8, 11]",200,200,False,completed,cuda,True,826672
793,0.000667870389812905,0.9722690542534477,64,42120,1000,0.9623806250495676,0.061601611465479336,0.9931235005091028,775,9.3,"[11, 8, 9, 8, 10]",200,200,False,completed,cuda,True,797432
800,0.00018350027254621074,0.9576429705988434,16,19463,100,0.9387166833563584,0.09008219457458108,0.9978956125570315,963,10.1,"[11, 10, 10, 9, 10]",200,200,False,completed,cuda,True,821640
805,0.0013403865476688348,0.9809720845790949,64,37621,100,0.9953071742064356,0.08919045340874256,0.9937301314464234,1993,9.9,"[9, 9, 13, 9, 9]",200,200,False,completed,cuda,True,807996
804,0.000124775193288468,0.9153828291815712,64,94487,500,0.9978347954072692,0.011501176306921953,0.9982658434301421,1951,9.4,"[9, 10, 9, 9, 8]",200,200,False,completed,cuda,True,830500
799,0.00019328804259079754,0.9263551774453808,64,28126,100,0.9129974872896328,0.025607822308429007,0.9979966914631998,665,9.7,"[10, 9, 9, 9, 10]",200,200,False,completed,cuda,True,820540
770,0.00021920155620856773,0.9482912708745331,32,68968,500,0.9075207452138241,0.07190481146251745,0.9930267757531317,568,46.0,"[26, 27, 27, 53, 56]",200,200,False,completed,cuda,True,780112
807,0.00015191250357681803,0.9231991225777507,64,43515,500,0.9769305372056338,0.08279851675394773,0.9934164269244309,1355,9.2,"[8, 9, 8, 11, 9]",200,200,False,completed,cuda,True,832672
803,0.003406414126766075,0.9775220888393914,64,70383,1000,0.9946084368505606,0.09111805129572598,0.9908032489618731,1039,12.6,"[9, 9, 11, 39, 10]",200,200,False,completed,cuda,True,830208
811,0.00041778964508549187,0.9009355668438703,16,50737,500,0.9938758521851043,0.06909065698145904,0.9945851210077538,1627,9.5,"[9, 10, 9, 9, 9]",200,200,False,completed,cuda,True,837500
802,0.004631697860520535,0.9221577643874987,128,59500,500,0.9242393771410595,0.07851017769379416,0.9962401979149832,1120,16.9,"[9, 11, 28, 12, 9]",200,200,False,completed,cuda,True,827620
806,0.0012961920229799043,0.9534298601966364,16,28463,100,0.9427008400216735,0.04261257117503066,0.9940753536961882,1030,22.3,"[51, 14, 27, 13, 16]",200,200,False,completed,cuda,True,830288
808,0.00013901727510987923,0.9085384872677726,128,68944,1000,0.9778715860610984,0.014474600211632879,0.9949682132004679,1270,9.6,"[10, 9, 10, 10, 11]",200,200,False,completed,cuda,True,812432
809,0.00040061454211354246,0.9523210603524681,128,91919,1000,0.9610326836927306,0.061800580486672425,0.9942738206873482,1238,9.9,"[9, 10, 9, 10, 10]",200,200,False,completed,cuda,True,830640
813,0.00665403953842378,0.9846128466919426,128,76076,100,0.9584688417014738,0.050997976976731994,0.9978732259837685,1915,11.5,"[9, 12, 9, 9, 18]",200,200,False,completed,cuda,True,823112
734,0.003802328353483963,0.9266918003157337,128,65225,100,0.9823283825330246,0.042558457476092555,0.9938576799683739,824,120.8,"[112, 114, 119, 122, 124]",200,200,False,completed,cuda,True,761372
815,0.007407383056475889,0.9435802757171343,128,68115,500,0.9448468492193299,0.07172729154962669,0.9969318847511863,1956,9.2,"[9, 11, 9, 9, 8]",200,200,False,completed,cuda,True,842208
817,0.0015799964316786388,0.9510643580385171,16,55617,500,0.9982326142372606,0.06734126321297032,0.9912611916082157,1612,10.0,"[10, 9, 8, 8, 9]",200,200,False,completed,cuda,True,842620
812,0.006886848976629262,0.9020149866854816,16,99927,1000,0.9785736445580724,0.030168425464138206,0.992306517081593,948,13.2,"[9, 19, 17, 9, 10]",200,200,False,completed,cuda,True,833540
541,0.0023901376264644203,0.9742603552695903,64,40153,100,0.9300440639139309,0.03670042036507076,0.9965452881013206,1758,167.4,"[141, 166, 183, 178, 221]",200,200,False,completed,cuda,True,566624
816,0.00015142336385894387,0.9097403857657507,32,13068,500,0.9634111239699433,0.04861641400246418,0.9931130143534684,1246,9.9,"[9, 10, 10, 10, 10]",200,200,False,completed,cuda,True,842500
820,0.0013142985231260642,0.9550440510896286,128,45799,1000,0.9097164055068834,0.03707476837406345,0.9909856103751802,1290,9.3,"[10, 12, 10, 8, 10]",200,200,False,completed,cuda,True,841640
825,0.0030687259985446016,0.980996684940927,32,74960,500,0.9291421497179845,0.06781461363706667,0.9924399642888627,1849,10.4,"[11, 10, 9, 9, 10]",200,200,False,completed,cuda,True,846540
824,0.0024425496199779392,0.9463052831433696,64,37957,500,0.9068143622302551,0.025353251946936526,0.9915168876031325,1670,9.3,"[12, 8, 10, 9, 8]",200,200,False,completed,cuda,True,849620
821,0.004071764527161652,0.9798169917208658,16,12566,1000,0.9147732250704903,0.062202238055467436,0.9904963825765356,1261,9.7,"[8, 8, 8, 12, 9]",200,200,False,completed,cuda,True,831112
818,0.00012998313311728254,0.949031634350596,64,35597,100,0.9041069743644269,0.09562305170144746,0.9919381440367164,911,9.9,"[9, 10, 9, 9, 10]",200,200,False,completed,cuda,True,842288
823,0.006897242970297794,0.9052993889926547,32,95699,1000,0.9117937219228791,0.09707288876109846,0.9903186438646722,1417,11.8,"[22, 10, 10, 9, 10]",200,200,False,completed,cuda,True,850208
826,0.0015171842183812373,0.9885488768401025,32,20905,1000,0.9328935372704072,0.03948871173926424,0.9917528248383602,1767,11.0,"[9, 9, 13, 13, 11]",200,200,False,completed,cuda,True,851624
810,0.003594555118113935,0.9977561316725226,32,98291,500,0.9621191329530884,0.04520188067962468,0.9929143918113876,922,56.3,"[63, 71, 12, 92, 85]",200,200,False,completed,cuda,True,812996
829,0.0009186306771667368,0.9551400188016401,32,65942,100,0.9964276799386597,0.02376198074034736,0.9922314245421223,1826,9.9,"[9, 10, 12, 12, 9]",200,200,False,completed,cuda,True,850540
819,0.009603746197447994,0.9195917099135874,128,64991,1000,0.9403944877846412,0.019498911427062077,0.9926803141833304,978,9.2,"[9, 9, 10, 8, 10]",200,200,False,completed,cuda,True,823432
814,0.0016660988706658762,0.9392159007346467,16,71267,1000,0.9217883689799579,0.02429590412308901,0.9921375872963325,1617,9.5,"[10, 8, 10, 10, 8]",200,200,False,completed,cuda,True,839672
833,0.0012624099178768285,0.9584567931258224,64,17691,100,0.9751899915134339,0.04570458560160797,0.9974149845353545,1913,10.8,"[11, 13, 10, 13, 10]",200,200,False,completed,cuda,True,860208
834,0.0033135178622604716,0.9952179711055661,128,36332,1000,0.9122301988636914,0.0992539923622833,0.9909491779625483,1929,10.2,"[10, 11, 10, 10, 10]",200,200,False,completed,cuda,True,859624
822,0.0028462695329757705,0.9548934783911578,64,53108,500,0.967651380429268,0.027115262293634437,0.9987856417473789,1141,27.7,"[39, 38, 26, 67, 44]",200,200,False,completed,cuda,True,849372
830,0.00021683831267205203,0.9086460769414789,64,95569,100,0.9796947955291833,0.09803288045132018,0.9911217807075035,1406,10.7,"[10, 10, 10, 12, 11]",200,200,False,completed,cuda,True,855620
837,0.00017484395330779484,0.9837958337924388,64,64945,500,0.9207742229877315,0.014710336031613206,0.992297930471517,1971,9.3,"[10, 9, 8, 8, 10]",200,200,False,completed,cuda,True,841432
831,0.0003122699088612993,0.9424393721269705,16,84655,500,0.9411199383217025,0.09345863079495359,0.9914387926126227,1182,10.4,"[9, 10, 12, 11, 10]",200,200,False,completed,cuda,True,841112
753,0.0032661043649764607,0.9627889103813568,16,81283,500,0.9159505859543238,0.0835928625584251,0.9953245848461584,863,214.3,"[224, 194, 215, 193, 217]",200,200,False,completed,cuda,True,764748
836,0.0018886481812647991,0.927537262631747,64,89688,100,0.9108567976604119,0.0664929176412558,0.9936914794202845,1804,10.1,"[11, 10, 10, 10, 8]",200,200,False,completed,cuda,True,857540
797,0.0025147946100926586,0.9135679274748365,32,23133,100,0.9110319086637266,0.06706813957547636,0.9950809153205569,869,145.7,"[187, 154, 117, 218, 159]",200,200,False,completed,cuda,True,799044
828,0.000550820859892266,0.9266337228778886,16,17061,100,0.972300395892933,0.05326194744206188,0.9927000651513292,675,19.6,"[13, 11, 15, 9, 10]",200,200,False,completed,cuda,True,849640
841,0.0018098824567694318,0.9962953287966436,128,60770,500,0.9831552101790303,0.08585364719454049,0.9919158464105626,1731,9.7,"[9, 10, 9, 10, 10]",200,200,False,completed,cuda,True,868372
832,0.0006880159496465357,0.9167088722734413,16,12886,1000,0.9313642284352174,0.07790581242517382,0.998299855567536,1299,11.3,"[9, 11, 9, 11, 10]",200,200,False,completed,cuda,True,856288
838,0.004884054638308997,0.988236518268546,16,31654,1000,0.9651515361947378,0.01073712008088178,0.9918864040416543,984,9.1,"[8, 8, 9, 10, 10]",200,200,False,completed,cuda,True,863672
846,0.00019681097773101072,0.9629940980115728,16,53241,100,0.9697237397451167,0.025173539062851462,0.9976659112009905,1580,9.7,"[9, 10, 9, 10, 9]",200,200,False,completed,cuda,True,867540
845,0.0012666355912962556,0.9317314726425193,16,11467,1000,0.9618808868908317,0.03456619404378464,0.9900046736775093,1768,9.6,"[15, 9, 9, 8, 9]",200,200,False,completed,cuda,True,856748
844,0.00010818037173269531,0.9145468520235881,128,89364,100,0.9824635445724762,0.02745072570620599,0.9922453376468117,883,9.0,"[9, 9, 10, 9, 9]",200,200,False,completed,cuda,True,854112
851,0.002007403420266783,0.916635974900693,32,49472,500,0.9569902098909304,0.060319350504497465,0.9918384228364415,1513,9.5,"[11, 9, 10, 9, 8]",200,200,False,completed,cuda,True,876672
840,0.004343968609729921,0.9934408955008405,64,73420,1000,0.9084234986715897,0.08174990117187367,0.9982116081225119,502,10.6,"[10, 10, 9, 11, 9]",200,200,False,completed,cuda,True,865624
572,0.002001674222742661,0.9756958386193442,32,24680,100,0.9070378253235847,0.09057329219153898,0.9955557944614291,1096,197.7,"[178, 202, 202, 360, 206]",200,200,False,completed,cuda,True,597808
842,0.00969243373381263,0.9158119015087274,32,57684,500,0.985639693477064,0.012229930517780234,0.9984265311976571,753,14.5,"[23, 13, 13, 8, 14]",200,200,False,completed,cuda,True,867620
849,0.002377957868569814,0.95411885714462,16,78096,1000,0.9117992662136937,0.05807844979838496,0.9955833643603367,841,11.0,"[10, 9, 28, 9, 8]",200,200,False,completed,cuda,True,876372
835,0.00663959462381678,0.9117188671334003,32,51942,1000,0.911307356189747,0.025014069375440883,0.9957062732688058,1876,14.9,"[18, 10, 21, 31, 14]",200,200,False,completed,cuda,True,837996
850,0.0020427770357479484,0.9515916638920658,16,72350,500,0.9037775493768133,0.03179912859069992,0.9951368448082739,831,9.1,"[9, 9, 8, 10, 10]",200,200,False,completed,cuda,True,874288
857,0.0001573240628726908,0.9491621120118239,128,66106,100,0.9115658483874338,0.027553435651952993,0.9950109810424913,1836,9.1,"[9, 11, 8, 8, 8]",200,200,False,completed,cuda,True,882808
852,0.0022614247795794355,0.9747315263210969,32,67299,1000,0.9872815437169116,0.06308492816530105,0.9976909805906553,1014,12.1,"[19, 9, 10, 17, 10]",200,200,False,completed,cuda,True,873540
853,0.00028440023348632254,0.9288711987279701,16,89696,100,0.9771949664709014,0.0915308305491691,0.9964001502034034,903,9.8,"[9, 9, 10, 10, 10]",200,200,False,completed,cuda,True,864748
861,0.003982975191670706,0.9777260362047095,16,65605,100,0.998022204609022,0.05175878767243241,0.9958332916133968,1903,11.0,"[11, 10, 11, 12, 10]",200,200,False,completed,cuda,True,885288
855,0.00031820761603332487,0.9368912324632557,32,71853,500,0.9541594129465496,0.07973164945643092,0.9979601334517856,1066,9.9,"[8, 12, 11, 12, 10]",200,200,False,completed,cuda,True,880672
863,0.00604941265907539,0.9758401594993998,64,97525,1000,0.9457290447523609,0.06039025705980264,0.9962005832157619,1874,10.6,"[9, 9, 19, 11, 9]",200,200,False,completed,cuda,True,884540
854,0.0005416479411742132,0.9160428319254215,64,38123,500,0.9029394309918729,0.08276651493966491,0.9946888224986452,678,9.2,"[8, 9, 9, 9, 10]",200,200,False,completed,cuda,True,864112
856,0.0003147210722310737,0.9951610347552303,128,55190,1000,0.9630393851823142,0.023257601605651587,0.9954710566812586,750,9.5,"[9, 8, 10, 10, 12]",200,200,False,completed,cuda,True,881624
860,0.0004332819981766748,0.9934412428783952,16,51523,500,0.9909485768689964,0.09461640193789313,0.9948283931257391,925,10.2,"[10, 11, 10, 9, 8]",200,200,False,completed,cuda,True,862996
862,0.0075001636252756574,0.9424639778343301,16,60498,1000,0.9078481882190599,0.0867191445182587,0.9967310173674548,876,16.7,"[37, 13, 9, 10, 11]",200,200,False,completed,cuda,True,887808
864,0.0007201973990450579,0.9647294534215999,128,92583,500,0.9106479093532261,0.06754453209202113,0.9931662522284802,852,9.2,"[9, 9, 8, 9, 11]",200,200,False,completed,cuda,True,875748
866,0.002544534037478091,0.9176566184768978,64,55658,1000,0.9248535105453506,0.044496979000835844,0.9907628023130934,970,9.4,"[8, 9, 12, 9, 9]",200,200,False,completed,cuda,True,891672
869,0.0005390816324558228,0.9831513520256334,128,23212,500,0.990604189656206,0.01309778252736938,0.9989672531400328,1303,9.9,"[9, 10, 9, 9, 11]",200,200,False,completed,cuda,True,894624
865,0.0006573485760530147,0.9489500959299276,128,71958,1000,0.9576717925694358,0.07535380672675399,0.9915361924732424,1171,10.8,"[10, 12, 9, 10, 10]",200,200,False,completed,cuda,True,889288
867,0.00043951722226231207,0.9187379850885595,64,72400,100,0.9721551931521946,0.048859582724964566,0.9939320882334111,1993,10.8,"[10, 15, 9, 11, 11]",200,200,False,completed,cuda,True,888540
859,0.0006916706355801955,0.9243091406429309,64,88412,500,0.9143832893422259,0.08225996843829227,0.9927238022855698,1359,10.4,"[10, 8, 11, 9, 15]",200,200,False,completed,cuda,True,886372
876,0.0006219501544762032,0.9569949392173586,32,99242,100,0.9732358383128805,0.09353808648046961,0.9960457417952332,1795,9.1,"[9, 10, 9, 11, 8]",200,200,False,completed,cuda,True,897540
874,0.004031953382491595,0.9804900229516322,64,75293,1000,0.955999223738919,0.08607865802246811,0.9958240749777364,1626,13.7,"[8, 8, 10, 12, 24]",200,200,False,completed,cuda,True,899624
873,0.00034937500853495716,0.9034649647030527,32,93946,500,0.9037457241417374,0.03241942276131315,0.9987574451237927,1325,10.4,"[10, 10, 10, 10, 10]",200,200,False,completed,cuda,True,898672
827,0.0004690864481791501,0.9684958041306225,16,93629,500,0.9781430662100189,0.024021845444082302,0.9908694575423459,1380,81.6,"[76, 91, 67, 73, 129]",200,200,False,completed,cuda,True,853500
868,0.000963435606861666,0.9369849707376123,16,21073,100,0.9673950661589906,0.09760317602156657,0.9969937372703155,767,31.2,"[25, 43, 32, 20, 49]",200,200,False,completed,cuda,True,878112
875,0.0003720712548400685,0.9489202926542654,128,44486,1000,0.9943923573032808,0.09428463784826002,0.9969610273263538,1308,11.0,"[11, 10, 10, 9, 11]",200,200,False,completed,cuda,True,899288
879,0.0008057949624645414,0.9717441347961185,16,62945,500,0.9144363749465996,0.0911119048666311,0.9907494392698375,1962,10.4,"[13, 9, 11, 9, 11]",200,200,False,completed,cuda,True,904624
872,0.0011496000158277254,0.9245113888256933,32,63354,1000,0.9611344981633584,0.08547202783964625,0.998631466796548,855,9.5,"[9, 11, 9, 10, 10]",200,200,False,completed,cuda,True,883748
795,0.009984766830802261,0.9599907453932466,32,76321,100,0.990065471499771,0.09027832494040892,0.9951270896555884,1010,207.9,"[148, 500, 138, 121, 142]",200,200,False,completed,cuda,True,817520
883,0.0017883131781443534,0.9076524103275617,64,19029,500,0.9742535082887938,0.08568550050633293,0.9920500856549181,1852,11.5,"[13, 11, 11, 12, 12]",200,200,False,completed,cuda,True,907288
881,0.007470596165609541,0.9537085942672208,16,56191,500,0.9848903559460509,0.04062567964125483,0.9960436690310922,1443,10.4,"[11, 10, 9, 11, 9]",200,200,False,completed,cuda,True,907500
878,0.003905634127427889,0.9049050562221486,32,92795,1000,0.927249858618163,0.07400438341885898,0.9954119520534292,1199,10.3,"[12, 11, 10, 10, 10]",200,200,False,completed,cuda,True,899540
885,0.00022881845063507864,0.9500779265149149,16,43463,500,0.9356805352600277,0.024924290414730835,0.9909457426142718,1589,9.5,"[10, 8, 10, 10, 11]",200,200,False,completed,cuda,True,896748
886,0.0011542130306796483,0.9465547804158293,16,42563,100,0.9367942745053753,0.01104720453886491,0.9903083843405234,1590,9.2,"[9, 9, 9, 8, 10]",200,200,False,completed,cuda,True,908520
871,0.00012341883540914608,0.9412974415373542,64,36310,1000,0.9013547001936898,0.033129497398854874,0.998502484388626,820,10.9,"[11, 11, 12, 11, 12]",200,200,False,completed,cuda,True,896808
888,0.0007819923417342914,0.9753900834850161,64,92690,500,0.9546403335344074,0.08232346482271366,0.9965074807036493,1959,9.6,"[10, 9, 10, 9, 9]",200,200,False,completed,cuda,True,914500
887,0.0013027323142684453,0.9813704884226933,64,23830,100,0.9989090413877988,0.0270760981398235,0.9971680273032345,1788,10.2,"[11, 10, 11, 11, 10]",200,200,False,completed,cuda,True,911288
889,0.001331717607719333,0.9583050453039925,32,61753,100,0.9129457099124677,0.09452984447381331,0.9978390703847143,1851,10.8,"[11, 10, 11, 14, 12]",200,200,False,completed,cuda,True,910540
880,0.00010306357373883143,0.9283415884634963,32,22649,500,0.9625120263716969,0.097118644683142,0.9923723247542093,672,10.4,"[8, 10, 10, 11, 9]",200,200,False,completed,cuda,True,905672
848,0.009922853854233159,0.9164794185468494,64,79018,100,0.9819902349959541,0.05551028343455477,0.993592227618014,1271,195.3,"[204, 229, 199, 100, 222]",200,200,False,completed,cuda,True,869640
891,0.00014018632284449933,0.9902545620994336,128,20228,1000,0.9738501791863924,0.04961522732464353,0.9905304656152359,1576,9.1,"[10, 9, 10, 8, 9]",200,200,False,completed,cuda,True,913520
877,0.002212571876540126,0.9610083243202527,32,65676,100,0.9811694306325696,0.010822408844182878,0.9909250924506039,924,64.1,"[95, 53, 63, 69, 54]",200,200,False,completed,cuda,True,904372
894,0.005460540319608695,0.907106910327858,32,92745,500,0.9609040220880811,0.040097362238588855,0.9962131092619269,1722,10.3,"[9, 10, 16, 10, 9]",200,200,False,completed,cuda,True,918288
747,0.0014383064676408866,0.9549839937496325,16,64157,100,0.9287452577877314,0.01163015366915221,0.9938888548549005,1768,179.4,"[154, 157, 182, 155, 153]",200,200,False,completed,cuda,True,770524
882,0.00838324431972146,0.9877284834882807,32,86423,1000,0.9202804199132721,0.010874551578778362,0.9905189957855692,1755,10.5,"[14, 9, 10, 10, 9]",200,200,False,completed,cuda,True,892112
896,0.0030557721816732975,0.9674504483372844,32,40600,500,0.9220281406246716,0.06884476677802225,0.9936032449723098,1716,17.1,"[56, 12, 12, 15, 16]",200,200,False,completed,cuda,True,921672
898,0.0015110115222919766,0.9258262642211703,32,49691,1000,0.964553848609419,0.07491648802576573,0.9953948234428313,1494,10.6,"[11, 10, 11, 10, 15]",200,200,False,completed,cuda,True,920520
895,0.001097478965233647,0.9816234533008351,16,55562,100,0.9645042135868837,0.09632987129241641,0.9928492312426115,1121,17.5,"[11, 9, 32, 10, 9]",200,200,False,completed,cuda,True,916540
899,0.008190208270136976,0.9416860654346431,16,84640,500,0.9584940815660077,0.04761671820666852,0.9928678220747936,1548,12.6,"[10, 10, 11, 9, 8]",200,200,False,completed,cuda,True,926372
884,0.0002364546051511158,0.9869893627666015,128,69174,1000,0.9168877097251545,0.09530872817227222,0.990844265513099,531,10.6,"[10, 10, 15, 10, 9]",200,200,False,completed,cuda,True,909624
718,0.0009552590582084564,0.9855327391112059,16,53788,100,0.9321874123538852,0.017969910301634702,0.9974256736175439,768,281.9,"[327, 251, 249, 242, 232]",200,200,False,completed,cuda,True,745460
901,0.004063130207612313,0.9506268778360161,32,64324,100,0.9541651059568956,0.015533390681732012,0.99191460263946,1787,27.9,"[38, 47, 32, 47, 35]",200,200,False,completed,cuda,True,924524
897,0.0008158762207734682,0.9650872390643098,32,15266,100,0.9265116345667591,0.031136228728085802,0.9959373254178102,916,29.3,"[29, 40, 53, 18, 17]",200,200,False,completed,cuda,True,918640
906,0.0007726719487352859,0.9925262371195069,128,35007,100,0.9286878503626631,0.07614574725313725,0.9918152023121921,1633,10.9,"[10, 11, 10, 13, 15]",200,200,False,completed,cuda,True,933372
843,0.0016751275597217663,0.9655901576861149,64,59720,100,0.9445301886598136,0.08376214846671001,0.9924363038824799,1036,299.2,"[247, 299, 305, 272, 276]",200,200,False,completed,cuda,True,847432
903,0.0008884739247733781,0.9533904298252796,32,27498,1000,0.9490867743508772,0.04814278519666177,0.9960803761988689,609,13.8,"[11, 17, 14, 13, 11]",200,200,False,completed,cuda,True,928672
909,0.0069487161952087395,0.936942656790882,64,38656,500,0.9065829399205164,0.05696098733468339,0.9977479125329987,1512,9.8,"[11, 9, 8, 11, 10]",200,200,False,completed,cuda,True,932524
910,0.0001317904906565602,0.9594152007914286,128,30820,1000,0.9468957984945932,0.08890845904097208,0.990870683776696,1387,9.6,"[12, 10, 9, 9, 9]",200,200,False,completed,cuda,True,931640
908,0.0011943054508359479,0.9707892357530893,32,18977,100,0.9674030295089288,0.09135354753032199,0.9907560201616822,1187,11.8,"[12, 9, 11, 13, 12]",200,200,False,completed,cuda,True,935460
904,0.0001259667240184294,0.9696993651424534,128,50642,500,0.994483152699384,0.08838280328371041,0.9964593006349967,670,9.4,"[10, 8, 10, 10, 9]",200,200,False,completed,cuda,True,926520
858,0.0019436173557219412,0.9130111596156341,64,15645,100,0.9158154274771503,0.027837097163972598,0.9984498598894611,1301,196.0,"[199, 195, 212, 184, 164]",200,200,False,completed,cuda,True,883620
